Date,Price,Open,High,Low,Vol.,detail,Change %
2014:03:07,1340.64,1337.11,1343.714,1331.362,99.357,3.53,0.26%
2014:03:06,1337.11,1324.296,1339.063,1318.806,140.51,12.814,0.97%
2014:03:05,1324.296,1322.866,1328.732,1316.122,104.591,1.43,0.11%
2014:03:04,1322.866,1311.658,1325.179,1307.482,142.472,11.208,0.85%
2014:03:03,1311.658,1322.048,1322.978,1308.929,135.282,-10.39,-0.79%
2014:02:28,1322.048,1328.799,1332.308,1312.708,155.213,-6.751,-0.51%
2014:02:27,1328.799,1318.834,1329.964,1318.617,103.64,9.965,0.76%
2014:02:26,1318.834,1302.865,1321.43,1299.948,175.679,15.969,1.23%
2014:02:25,1302.865,1291.18,1303.092,1286.381,141.659,11.685,0.90%
2014:02:24,1291.18,1291.313,1296.432,1284.09,132.291,-0.133,-0.01%
2014:02:21,1291.313,1274.846,1293.974,1273.855,190.191,16.467,1.29%
2014:02:20,1274.846,1267.418,1278.072,1265.174,116.431,7.428,0.59%
2014:02:19,1267.418,1258.215,1272.222,1256.302,173.752,9.203,0.73%
2014:02:18,1258.215,1257.878,1267.062,1252.909,140.522,0.337,0.03%
2014:02:17,1257.878,1254.567,1274.558,1252.51,167.057,3.311,0.26%
2014:02:14,1254.567,1257.557,1261.08,1247.23,133.058,-2.99,-0.24%
2014:02:13,1257.557,1244.476,1266.44,1240.886,169.266,13.081,1.05%
2014:02:12,1244.476,1243.808,1255.054,1238.594,156.873,0.668,0.05%
2014:02:11,1243.808,1267.473,1268.719,1238.123,177.565,-23.665,-1.87%
2014:02:10,1267.473,1256.855,1270.28,1249.078,196.054,10.618,0.84%
2014:02:07,1256.855,1257.152,1261.862,1248.939,139.322,-0.297,-0.02%
2014:02:06,1257.152,1269.884,1279.29,1252.154,194.74,-12.732,-1.00%
2014:02:05,1269.884,1264.111,1272.733,1256.997,177.074,5.773,0.46%
2014:02:04,1264.111,1237.208,1265.647,1231.696,174.726,26.903,2.17%
2014:02:03,1237.208,1241.444,1243.784,1236.02,78.231,-4.236,-0.34%
2014:01:31,1241.444,1254.936,1255.91,1235.72,121.61,-13.492,-1.08%
2014:01:30,1254.936,1253.87,1262.408,1252.677,56.285,1.066,0.09%
2014:01:29,1253.87,1242.456,1255.046,1237.908,121.556,11.414,0.92%
2014:01:28,1242.456,1241.879,1245.443,1236.48,96.393,0.577,0.05%
2014:01:27,1241.879,1245.062,1245.378,1234.29,124.917,-3.183,-0.26%
2014:01:24,1245.062,1253.192,1255.444,1241.865,134.043,-8.13,-0.65%
2014:01:23,1253.192,1248.31,1255.251,1243.79,125.239,4.882,0.39%
2014:01:22,1248.31,1228.063,1249.106,1227.269,180.265,20.247,1.65%
2014:01:21,1228.063,1225.97,1231.662,1223.666,121.144,2.093,0.17%
2014:01:20,1225.97,1232.12,1232.588,1218.562,182.988,-6.15,-0.50%
2014:01:17,1232.12,1238.104,1245.408,1225.116,143.157,-5.984,-0.48%
2014:01:16,1238.104,1236.895,1248.486,1214.4,176.318,1.209,0.10%
2014:01:15,1236.895,1224.378,1240.478,1221.974,173.156,12.517,1.02%
2014:01:14,1224.378,1205.094,1230.961,1203.666,210.609,19.284,1.60%
2014:01:13,1205.094,1196.65,1214.888,1182.444,164.209,8.444,0.71%
2014:01:10,1196.65,1213.404,1216.304,1194.9,126.454,-16.754,-1.38%
2014:01:09,1213.404,1210.66,1219.074,1209.099,127.784,2.744,0.23%
2014:01:08,1210.66,1204.042,1216.021,1201.296,98.425,6.618,0.55%
2014:01:07,1204.042,1198.881,1205.656,1196.274,67.026,5.161,0.43%
2014:01:06,1198.881,1203.356,1206.342,1192.832,136.925,-4.475,-0.37%
2014:01:03,1203.356,1188.73,1207.671,1187.24,178.07,14.626,1.23%
2014:01:02,1188.73,1218.426,1226.7,1187.414,289.849,-29.696,-2.44%
2014:01:01,1218.426,1230.913,1244.762,1216.276,249.322,-12.487,-1.01%
2013:12:31,1230.913,1241.422,1248.202,1227.408,183.649,-10.509,-0.85%
2013:12:30,1241.422,1238.892,1252.128,1227.916,168.406,2.53,0.20%
2013:12:27,1238.892,1225.422,1238.962,1220.644,146.64,13.47,1.10%
2013:12:26,1225.422,1252.359,1257.08,1224.05,178.961,-26.937,-2.15%
2013:12:25,1252.359,1262.234,1263.467,1251.242,152.2,-9.875,-0.78%
2013:12:24,1262.234,1240.292,1267.964,1238.028,158.813,21.942,1.77%
2013:12:23,1240.292,1228.952,1243.203,1225.384,105.586,11.34,0.92%
2013:12:20,1228.952,1225.248,1245.04,1212.43,217.028,3.704,0.30%
2013:12:19,1225.248,1243.658,1243.955,1217.152,204,-18.41,-1.48%
2013:12:18,1243.658,1223.508,1251.836,1211.784,215.591,20.15,1.65%
2013:12:17,1223.508,1219.643,1226.402,1215.422,126.889,3.865,0.32%
2013:12:16,1219.643,1251.215,1251.576,1217.892,172.901,-31.572,-2.52%
2013:12:13,1251.215,1244.1,1254.942,1240.914,81.713,7.115,0.57%
2013:12:12,1244.1,1237.838,1245.934,1234.789,64.623,6.262,0.51%
2013:12:11,1237.838,1242.812,1254.888,1236.423,131.896,-4.974,-0.40%
2013:12:10,1242.812,1251.402,1258.372,1239.806,115.476,-8.59,-0.69%
2013:12:09,1251.402,1243.738,1254.004,1225.535,180.585,7.664,0.62%
2013:12:06,1243.738,1242.941,1249.006,1241.231,128.504,0.797,0.06%
2013:12:05,1242.941,1244.294,1250.567,1236.868,174.735,-1.353,-0.11%
2013:12:04,1244.294,1275.748,1276.484,1241.184,267.745,-31.454,-2.47%
2013:12:03,1275.748,1275.516,1278.993,1269.268,144.539,0.232,0.02%
2013:12:02,1275.516,1290.449,1290.449,1270.178,146.974,-14.933,-1.16%
2013:11:29,1290.449,1287.18,1291.328,1280.502,119.699,3.269,0.25%
2013:11:28,1287.18,1281.908,1294.444,1278.2,215.805,5.272,0.41%
2013:11:27,1281.908,1268.08,1284.476,1265.972,189.775,13.828,1.09%
2013:11:26,1268.08,1282.736,1285.804,1261.505,179.317,-14.656,-1.14%
2013:11:25,1282.736,1288.729,1288.95,1279.238,115.236,-5.993,-0.47%
2013:11:22,1288.729,1307.534,1313.903,1281.168,189.162,-18.805,-1.44%
2013:11:21,1307.534,1317.872,1326.516,1296.652,218.506,-10.338,-0.78%
2013:11:20,1317.872,1311.872,1322.238,1309.282,121.6,6,0.46%
2013:11:19,1311.872,1314.831,1320.014,1305.914,136.766,-2.959,-0.23%
2013:11:18,1314.831,1316.207,1322.664,1311.243,115.235,-1.376,-0.10%
2013:11:15,1316.207,1323.138,1327.584,1306.178,186.788,-6.931,-0.52%
2013:11:14,1323.138,1344.555,1344.822,1319.202,220.538,-21.417,-1.59%
2013:11:13,1344.555,1345.101,1359.662,1334.746,235.389,-0.546,-0.04%
2013:11:12,1345.101,1352.634,1360.602,1340.252,178.545,-7.533,-0.56%
2013:11:11,1352.634,1350.775,1361.936,1346.476,148.516,1.859,0.14%
2013:11:08,1350.775,1346.755,1355.749,1336.458,172.566,4.02,0.30%
2013:11:07,1346.755,1333.388,1352.074,1330.398,188.554,13.367,1.00%
2013:11:06,1333.388,1340.312,1342.351,1329.133,163.938,-6.924,-0.52%
2013:11:05,1340.312,1316.067,1344.866,1310.244,206.46,24.245,1.84%
2013:11:04,1316.067,1315.76,1324.271,1313.238,146.626,0.307,0.02%
2013:11:01,1315.76,1320.56,1329.139,1311.874,186.413,-4.8,-0.36%
2013:10:31,1320.56,1282.563,1324.51,1274.546,364.826,37.997,2.96%
2013:10:30,1282.563,1282.224,1288.887,1269.345,324.024,0.339,0.03%
2013:10:29,1282.224,1272.274,1288.172,1251.691,365.3,9.95,0.78%
2013:10:28,1272.274,1272.133,1290.266,1268.687,242.672,0.141,0.01%
2013:10:25,1272.133,1287.534,1294.776,1261.149,315.666,-15.401,-1.20%
2013:10:24,1287.534,1305.869,1311.929,1281.786,255.733,-18.335,-1.40%
2013:10:23,1305.869,1319.348,1321.952,1294.758,275.945,-13.479,-1.02%
2013:10:22,1319.348,1323.134,1330.108,1315.707,214.009,-3.786,-0.29%
2013:10:21,1323.134,1310.911,1329.17,1308.604,176.172,12.223,0.93%
2013:10:18,1310.911,1316.871,1325.163,1305.693,196.278,-5.96,-0.45%
2013:10:17,1316.871,1315.952,1322.484,1302.15,241.006,0.919,0.07%
2013:10:16,1315.952,1287.642,1324.043,1277.99,275.451,28.31,2.20%
2013:10:15,1287.642,1328.924,1337.535,1282.538,298.248,-41.282,-3.11%
2013:10:14,1328.924,1336.751,1352.165,1322.804,193.943,-7.827,-0.59%
2013:10:11,1336.751,1324.044,1344.308,1319.89,253.633,12.707,0.96%
2013:10:10,1324.044,1334.472,1339.496,1318.976,213.755,-10.428,-0.78%
2013:10:09,1334.472,1323.446,1338.206,1316.707,213.945,11.026,0.83%
2013:10:08,1323.446,1322.728,1329.412,1305.832,243.397,0.718,0.05%
2013:10:07,1322.728,1325.996,1332.006,1313.604,223.374,-3.268,-0.25%
2013:10:04,1325.996,1366.384,1368.224,1324.995,260.391,-40.388,-2.96%
2013:10:03,1366.384,1364.076,1375.453,1358.782,259.417,2.308,0.17%
2013:10:02,1364.076,1310.639,1367.648,1291.981,319.753,53.437,4.08%
2013:10:01,1310.639,1313.015,1324.044,1306.216,181.193,-2.376,-0.18%
2013:09:30,1313.015,1326.311,1334.94,1303.102,223.074,-13.296,-1.00%
2013:09:27,1326.311,1321.654,1331.045,1305.013,242.949,4.657,0.35%
2013:09:26,1321.654,1365.242,1366.782,1320.754,227.326,-43.588,-3.19%
2013:09:25,1365.242,1364.028,1368.77,1356.852,135.04,1.214,0.09%
2013:09:24,1364.028,1386.854,1391.434,1357.964,159.991,-22.826,-1.65%
2013:09:23,1386.854,1391.87,1394.608,1382.152,116.038,-5.016,-0.36%
2013:09:20,1391.87,1367.552,1393.556,1359.042,235.887,24.318,1.78%
2013:09:19,1367.552,1391.586,1400.072,1365.126,249.855,-24.034,-1.73%
2013:09:18,1391.586,1412.36,1415.05,1384.854,212.211,-20.774,-1.47%
2013:09:17,1412.36,1390.576,1416.442,1384.629,217.103,21.784,1.57%
2013:09:16,1390.576,1395.288,1398.352,1374.03,140.697,-4.712,-0.34%
2013:09:13,1395.288,1407.794,1411.343,1392.318,226.839,-12.506,-0.89%
2013:09:12,1407.794,1417.478,1418.684,1402.586,269.299,-9.684,-0.68%
2013:09:11,1417.478,1415.21,1433.773,1413.596,285.53,2.268,0.16%
2013:09:10,1415.21,1404.632,1423.838,1395.683,255.675,10.578,0.75%
2013:09:09,1404.632,1397.778,1406.966,1389.552,197.95,6.854,0.49%
2013:09:06,1397.778,1376.082,1400.187,1368.795,251.561,21.696,1.58%
2013:09:05,1376.082,1366.72,1382.005,1355.365,254.792,9.362,0.68%
2013:09:04,1366.72,1371.256,1379.24,1359.974,285.255,-4.536,-0.33%
2013:09:03,1371.256,1365.948,1377.764,1352.424,253.424,5.308,0.39%
2013:09:02,1365.948,1376.702,1384.652,1362.575,244.745,-10.754,-0.78%
2013:08:30,1376.702,1366.182,1379.817,1357.804,325.481,10.52,0.77%
2013:08:29,1366.182,1336.204,1370.25,1318.917,376.066,29.978,2.24%
2013:08:28,1336.204,1321.614,1336.522,1316.006,223.847,14.59,1.10%
2013:08:27,1321.614,1338.378,1341.493,1318.88,275.847,-16.764,-1.25%
2013:08:26,1338.378,1314.5,1344.072,1314.5,227.146,23.878,1.82%
2013:08:23,1314.5,1313.297,1317.345,1305.035,181.024,1.203,0.09%
2013:08:22,1313.297,1287.59,1314.424,1283.108,226.864,25.707,2.00%
2013:08:21,1287.59,1283.172,1289.577,1272.964,198.5,4.418,0.34%
2013:08:20,1283.172,1303.09,1307.174,1279.384,223.211,-19.918,-1.53%
2013:08:19,1303.09,1311.832,1320.858,1297.672,150.57,-8.742,-0.67%
2013:08:16,1311.832,1310.172,1318.687,1283.313,282.332,1.66,0.13%
2013:08:15,1310.172,1325.082,1331.24,1307.88,240.965,-14.91,-1.13%
2013:08:14,1325.082,1326.426,1339.335,1305.964,292.685,-1.344,-0.10%
2013:08:13,1326.426,1328.252,1330.2,1317.435,145.619,-1.826,-0.14%
2013:08:12,1328.252,1333.274,1338.464,1322.991,165.908,-5.022,-0.38%
2013:08:09,1333.274,1333.86,1340.995,1312.548,215.791,-0.586,-0.04%
2013:08:08,1333.86,1322.246,1337.956,1309.047,229.28,11.614,0.88%
2013:08:07,1322.246,1345.169,1348.176,1313.319,254.035,-22.923,-1.70%
2013:08:06,1345.169,1335.885,1346.882,1326.74,198.196,9.284,0.69%
2013:08:05,1335.885,1296.111,1339.512,1296.111,238.625,39.774,3.07%
2013:08:02,1296.111,1284.264,1298.054,1282.596,163.071,11.847,0.92%
2013:08:01,1284.264,1275.978,1288.876,1274.537,197.216,8.286,0.65%
2013:07:31,1275.978,1292.109,1300.764,1270.37,298.959,-16.131,-1.25%
2013:07:30,1292.109,1284.672,1295.758,1277.294,201.861,7.437,0.58%
2013:07:29,1284.672,1285.589,1295.07,1274.262,172.546,-0.917,-0.07%
2013:07:26,1285.589,1286.158,1288.807,1267.99,189.599,-0.569,-0.04%
2013:07:25,1286.158,1259.774,1299.023,1259.458,318.694,26.384,2.09%
2013:07:24,1259.774,1251.354,1266.092,1243.998,285.514,8.42,0.67%
2013:07:23,1251.354,1237.098,1260.509,1233.658,215.404,14.256,1.15%
2013:07:22,1237.098,1223.095,1238.8,1215.814,209.906,14.003,1.14%
2013:07:19,1223.095,1248.857,1250.774,1208.306,292.035,-25.762,-2.06%
2013:07:18,1248.857,1252.794,1258.16,1245.049,141.361,-3.937,-0.31%
2013:07:17,1252.794,1243.42,1260.166,1236.954,255.376,9.374,0.75%
2013:07:16,1243.42,1252.588,1267.652,1239.78,255.892,-9.168,-0.73%
2013:07:15,1252.588,1234.686,1261.794,1225.426,302.838,17.902,1.45%
2013:07:12,1234.686,1200.6,1235.464,1180.512,425.328,34.086,2.84%
2013:07:11,1200.6,1226.648,1244.879,1197.05,367.022,-26.048,-2.12%
2013:07:10,1226.648,1277.711,1278.247,1221.946,464.333,-51.063,-4.00%
2013:07:09,1277.711,1282.333,1289.637,1271.764,241.437,-4.622,-0.36%
2013:07:08,1282.333,1296.352,1301.544,1276.216,271.041,-14.019,-1.08%
2013:07:05,1296.352,1285.002,1302.554,1269.631,335.685,11.35,0.88%
2013:07:04,1285.002,1351.35,1352.362,1276.4,544.736,-66.348,-4.91%
2013:07:03,1351.35,1367.688,1376.708,1349.304,210.493,-16.338,-1.19%
2013:07:02,1367.688,1385.317,1386.131,1361.18,183.048,-17.629,-1.27%
2013:07:01,1385.317,1390.538,1392.098,1380.609,120.577,-5.221,-0.38%
2013:06:28,1390.538,1386.008,1392.657,1378.533,192.454,4.53,0.33%
2013:06:27,1386.008,1388.762,1395.083,1374.584,240.578,-2.754,-0.20%
2013:06:26,1388.762,1378.36,1394.75,1373.936,179.439,10.402,0.75%
2013:06:25,1378.36,1386.367,1387.856,1366.087,253.91,-8.007,-0.58%
2013:06:24,1386.367,1382.942,1389.062,1375.942,200.545,3.425,0.25%
2013:06:21,1382.942,1413.921,1417.99,1377.909,337.268,-30.979,-2.19%
2013:06:20,1413.921,1403.356,1423.726,1391.857,272.972,10.565,0.75%
2013:06:19,1403.356,1399.53,1410.658,1395.891,228.695,3.826,0.27%
2013:06:18,1399.53,1411.43,1415.175,1389.124,182.968,-11.9,-0.84%
2013:06:17,1411.43,1387.96,1417.067,1387.96,178.976,23.47,1.69%
2013:06:14,1387.96,1413.948,1422.086,1385.006,196.633,-25.988,-1.84%
2013:06:13,1413.948,1392.924,1418.21,1388.949,206.007,21.024,1.51%
2013:06:12,1392.924,1381.183,1395.518,1380.406,181.194,11.741,0.85%
2013:06:11,1381.183,1395.15,1402.052,1373.762,212.656,-13.967,-1.00%
2013:06:10,1395.15,1386.604,1396.812,1384.526,65.172,8.546,0.62%
2013:06:07,1386.604,1390.962,1398.43,1382.594,169.779,-4.358,-0.31%
2013:06:06,1390.962,1370.22,1398.28,1356.851,312.079,20.742,1.51%
2013:06:05,1370.22,1376.23,1414.598,1354.68,381.388,-6.01,-0.44%
2013:06:04,1376.23,1393.864,1401.73,1359.866,268.484,-17.634,-1.27%
2013:06:03,1393.864,1359.504,1399.716,1338.272,334.103,34.36,2.53%
2013:05:31,1359.504,1385.992,1393.13,1355.414,286.398,-26.488,-1.91%
2013:05:30,1385.992,1393.099,1398.272,1369.802,260.131,-7.107,-0.51%
2013:05:29,1393.099,1425.492,1430.931,1388.87,252.084,-32.393,-2.27%
2013:05:28,1425.492,1430.568,1445.67,1421.324,181.976,-5.076,-0.35%
2013:05:27,1430.568,1448.3,1449.817,1426.048,154.254,-17.732,-1.22%
2013:05:24,1448.3,1458.189,1462.324,1419.778,260.825,-9.889,-0.68%
2013:05:23,1458.189,1474.086,1476.498,1453.607,173.032,-15.897,-1.08%
2013:05:22,1474.086,1452.706,1476.95,1447.79,187.789,21.38,1.47%
2013:05:21,1452.706,1469.491,1470.773,1441.396,213.913,-16.785,-1.14%
2013:05:20,1469.491,1470.85,1479.08,1464.762,131.094,-1.359,-0.09%
2013:05:17,1470.85,1467.134,1488.081,1456.332,221.706,3.716,0.25%
2013:05:16,1467.134,1457.594,1473.956,1448.927,198.421,9.54,0.65%
2013:05:15,1457.594,1476.744,1478.064,1440.612,224.036,-19.15,-1.30%
2013:05:14,1476.744,1475.79,1480.414,1461.252,190.99,0.954,0.06%
2013:05:13,1475.79,1462.322,1479.014,1462.322,177.821,13.468,0.92%
2013:05:10,1462.322,1468,1485.45,1448.289,290.609,-5.678,-0.39%
2013:05:09,1468,1431.964,1469.198,1427.233,215.839,36.036,2.52%
2013:05:08,1431.964,1413.093,1434.067,1412.477,207.896,18.871,1.34%
2013:05:07,1413.093,1426.398,1432.936,1404.898,271.56,-13.305,-0.93%
2013:05:06,1426.398,1403.867,1439.226,1403.867,239.588,22.531,1.60%
2013:05:03,1403.867,1390.569,1425.09,1386.038,239.812,13.298,0.96%
2013:05:02,1390.569,1376.41,1402.272,1337.049,330.133,14.159,1.03%
2013:05:01,1376.41,1367.399,1395.248,1365.152,367.943,9.011,0.66%
2013:04:30,1367.399,1347.795,1403.774,1321.936,533.795,19.604,1.45%
2013:04:29,1347.795,1483.187,1495.676,1335.702,709.772,-135.392,-9.13%
2013:04:26,1483.187,1561.452,1564.761,1480.898,265.819,-78.265,-5.01%
2013:04:25,1561.452,1558.48,1568.492,1553.515,128.21,2.972,0.19%
2013:04:24,1558.48,1585.361,1588.791,1555.876,147.306,-26.881,-1.70%
2013:04:23,1585.361,1573.506,1590.39,1570.609,111.693,11.855,0.75%
2013:04:22,1573.506,1581.136,1583.27,1567.396,99.77,-7.63,-0.48%
2013:04:19,1581.136,1554.738,1581.352,1549.462,163.913,26.398,1.70%
2013:04:18,1554.738,1557.968,1559.64,1540.208,177.712,-3.23,-0.21%
2013:04:17,1557.968,1575.976,1577.22,1549.886,158.626,-18.008,-1.14%
2013:04:16,1575.976,1599.544,1604.019,1573.862,108.74,-23.568,-1.47%
2013:04:15,1599.544,1596.946,1601.212,1594.864,73.974,2.598,0.16%
2013:04:12,1596.946,1597.002,1597.138,1596.686,16,-0.056,0.00%
2013:04:11,1597.002,1605.31,1607.766,1594.056,99.038,-8.308,-0.52%
2013:04:10,1605.31,1599.924,1608.434,1591.564,93.813,5.386,0.34%
2013:04:09,1599.924,1605.146,1606.201,1594.65,89.503,-5.222,-0.33%
2013:04:08,1605.146,1608.802,1613.778,1589.827,119.312,-3.656,-0.23%
2013:04:05,1608.802,1614.838,1616.114,1603.662,87.969,-6.036,-0.37%
2013:04:04,1614.838,1606.973,1616.958,1604.632,92.232,7.865,0.49%
2013:04:03,1606.973,1612.897,1614.866,1600.827,71.478,-5.924,-0.37%
2013:04:02,1612.897,1605.564,1615.71,1600.17,150.991,7.333,0.46%
2013:04:01,1605.564,1592.076,1611.252,1591.226,184.515,13.488,0.85%
2013:03:29,1592.076,1590.041,1598.991,1588.667,107.135,2.035,0.13%
2013:03:28,1590.041,1587.782,1593.402,1576.854,149.704,2.259,0.14%
2013:03:27,1587.782,1592.858,1599.498,1585.632,141.028,-5.076,-0.32%
2013:03:26,1592.858,1581.534,1598.478,1580.082,127.469,11.324,0.72%
2013:03:25,1581.534,1578.793,1583.325,1575.666,106.159,2.741,0.17%
2013:03:22,1578.793,1578.963,1583.982,1561.552,209.465,-0.17,-0.01%
2013:03:21,1578.963,1583.879,1585.626,1575.056,145.905,-4.916,-0.31%
2013:03:20,1583.879,1575.379,1585.148,1567.4,162.694,8.5,0.54%
2013:03:19,1575.379,1573.902,1586.664,1572.169,142.81,1.477,0.09%
2013:03:18,1573.902,1576.35,1585.034,1569.529,157.832,-2.448,-0.16%
2013:03:15,1576.35,1579.608,1587.384,1564.937,206.995,-3.258,-0.21%
2013:03:14,1579.608,1597.153,1603.098,1575.054,196.226,-17.545,-1.10%
2013:03:13,1597.153,1613.704,1614.96,1592.432,161.337,-16.551,-1.03%
2013:03:12,1613.704,1593.437,1620.166,1584.266,278.366,20.267,1.27%
2013:03:11,1593.437,1581.382,1597.074,1575.305,191.581,12.055,0.76%
2013:03:08,1581.382,1576.296,1587.296,1570.06,181.804,5.086,0.32%
2013:03:07,1576.296,1564.51,1585.116,1555.096,275.275,11.786,0.75%
2013:03:06,1564.51,1605.108,1609.582,1558.756,281.068,-40.598,-2.53%
2013:03:05,1605.108,1609.891,1615.289,1600.87,51.805,-4.783,-0.30%
2013:03:04,1609.891,1610.084,1618.912,1607.285,15.15,-0.193,-0.01%
2013:03:01,1610.084,1634.882,1636.12,1598.02,219.233,-24.798,-1.52%
2013:02:28,1634.882,1642.576,1650.141,1632.966,174.978,-7.694,-0.47%
2013:02:27,1642.576,1651.328,1653.956,1640.542,144.181,-8.752,-0.53%
2013:02:26,1651.328,1648.021,1653.449,1639.352,144.19,3.307,0.20%
2013:02:25,1648.021,1667.314,1669.746,1643.822,112.059,-19.293,-1.16%
2013:02:22,1667.314,1671.452,1673.648,1665.24,83.092,-4.138,-0.25%
2013:02:21,1671.452,1677.611,1683.237,1663.19,111.096,-6.159,-0.37%
2013:02:20,1677.611,1672.877,1679.879,1668.325,72.025,4.734,0.28%
2013:02:19,1672.877,1674.412,1685.483,1666.761,91.945,-1.535,-0.09%
2013:02:18,1674.412,1667.458,1677.708,1661.56,78.37,6.954,0.42%
2013:02:15,1667.458,1663.67,1682.444,1660.124,112.326,3.788,0.23%
2013:02:14,1663.67,1677.062,1680.882,1658.012,91.803,-13.392,-0.80%
2013:02:13,1677.062,1663.847,1684.098,1662.962,93.5,13.215,0.79%
2013:02:12,1663.847,1655.674,1666.168,1654.75,65.066,8.173,0.49%
2013:02:11,1655.674,1658.77,1662.527,1652.116,64.993,-3.096,-0.19%
2013:02:08,1658.77,1668.04,1672.37,1656.046,103.889,-9.27,-0.56%
2013:02:07,1668.04,1685.852,1686.312,1665.125,93.875,-17.812,-1.06%
2013:02:06,1685.852,1692.738,1695.151,1683.842,66.77,-6.886,-0.41%
2013:02:05,1692.738,1689.915,1696.174,1686.83,76.344,2.823,0.17%
2013:02:04,1689.915,1684.394,1691.402,1684.394,51.502,5.521,0.33%
2013:02:01,1684.394,1687.709,1695.397,1683.818,86.969,-3.315,-0.20%
2013:01:31,1687.709,1680,1697.37,1666.861,108.509,7.709,0.46%
2013:01:30,1680,1679.455,1684.906,1673.712,76.264,0.545,0.03%
2013:01:29,1679.455,1667.793,1685.221,1666.642,101.143,11.662,0.70%
2013:01:28,1667.793,1662.878,1675.016,1660.213,73.645,4.915,0.30%
2013:01:25,1662.878,1675.454,1676.974,1653.496,102.833,-12.576,-0.75%
2013:01:24,1675.454,1657.81,1678.968,1653.972,89.766,17.644,1.06%
2013:01:23,1657.81,1659.256,1666.062,1651.538,83.304,-1.446,-0.09%
2013:01:22,1659.256,1646.994,1662.719,1646.849,111.965,12.262,0.74%
2013:01:21,1646.994,1655.77,1662.828,1642.932,101.286,-8.776,-0.53%
2013:01:18,1655.77,1664.025,1664.307,1626.022,162.693,-8.255,-0.50%
2013:01:17,1664.025,1686.886,1690.119,1660.97,98.376,-22.861,-1.36%
2013:01:16,1686.886,1676.244,1694.972,1673.146,87.541,10.642,0.63%
2013:01:15,1676.244,1656.088,1680.52,1655.626,54.517,20.156,1.22%
2013:01:14,1656.088,1664.124,1666.502,1653.824,64.015,-8.036,-0.48%
2013:01:11,1664.124,1659.513,1665.47,1652.738,66.59,4.611,0.28%
2013:01:10,1659.513,1658.454,1668.083,1657.75,22.269,1.059,0.06%
2013:01:09,1658.454,1657.038,1665.97,1652.115,49.334,1.416,0.09%
2013:01:08,1657.038,1647.956,1659.855,1635.807,98.53,9.082,0.55%
2013:01:07,1647.956,1667.256,1672.012,1635.838,110.578,-19.3,-1.16%
2013:01:04,1667.256,1671.162,1676.95,1663.536,86.952,-3.906,-0.23%
2013:01:03,1671.162,1698.232,1703.296,1661.046,93.677,-27.07,-1.59%
2013:01:02,1698.232,1696.064,1699.952,1686.658,69.205,2.168,0.13%
2013:01:01,1696.064,1697.136,1700.607,1693.432,82.647,-1.072,-0.06%
2012:12:31,1697.136,1711.697,1711.998,1689.614,48.775,-14.561,-0.85%
2012:12:28,1711.697,1710.079,1723.438,1707.517,66.461,1.618,0.09%
2012:12:27,1710.079,1712.962,1714.515,1704.99,16.806,-2.883,-0.17%
2012:12:26,1712.962,1704.266,1717.345,1702.905,15.059,8.696,0.51%
2012:12:25,1704.266,1699.891,1705.538,1684.008,27.01,4.375,0.26%
2012:12:24,1699.891,1693.907,1703.359,1686.049,26.555,5.984,0.35%
2012:12:21,1693.907,1697.6,1706.995,1684.86,24.742,-3.693,-0.22%
2012:12:20,1697.6,1715.847,1717.474,1691.434,29.409,-18.247,-1.06%
2012:12:19,1715.847,1714.878,1722.767,1712.837,21.922,0.969,0.06%
2012:12:18,1714.878,1725.697,1731.811,1708.571,26.614,-10.819,-0.63%
2012:12:17,1725.697,1719.638,1728.712,1718.146,22.858,6.059,0.35%
2012:12:14,1719.638,1742.185,1743.177,1705.89,30.57,-22.547,-1.29%
2012:12:13,1742.185,1748.699,1751.928,1740.594,21.672,-6.514,-0.37%
2012:12:12,1748.699,1750.792,1752.244,1746.115,20.393,-2.093,-0.12%
2012:12:11,1750.792,1730.438,1754.49,1728.279,17.497,20.354,1.18%
2012:12:10,1730.438,1728.783,1732.627,1728.35,8.423,1.655,0.10%
2012:12:07,1728.783,1727.065,1732.095,1719.826,20.495,1.718,0.10%
2012:12:06,1727.065,1731.71,1735.593,1722.231,22.428,-4.645,-0.27%
2012:12:05,1731.71,1713.962,1735.708,1713.962,20.973,17.748,1.04%
2012:12:04,1713.962,1715.863,1717.517,1705.894,26.652,-1.901,-0.11%
2012:12:03,1715.863,1726.404,1728.037,1704.884,30.489,-10.541,-0.61%
2012:11:30,1726.404,1725.015,1734.116,1720.817,26.766,1.389,0.08%
2012:11:29,1725.015,1728.265,1733.125,1717.965,27.267,-3.25,-0.19%
