,Date,Price,Open,High,Low,Vol.,detail,dt_percent
354,2022:05:23,1842.2,1816.445,1849.15,1810.905,384523,25.755,142
355,2022:05:20,1816.445,1814.965,1824.836,1807.315,336983,1.48,8
356,2022:05:19,1814.965,1824.59,1836.155,1812.91,382301,-9.625,-53
357,2022:05:18,1824.59,1811.465,1826.985,1786.785,490369,13.125,72
358,2022:05:17,1811.465,1821.89,1828.89,1799.16,427074,-10.425,-57
359,2022:05:16,1821.89,1852.255,1858.875,1821.395,546452,-30.365,-164
360,2022:05:13,1852.255,1838.43,1858.3,1832.075,519812,13.825,75
361,2022:05:12,1838.43,1854.02,1865.526,1835.53,448041,-15.59,-84
362,2022:05:11,1854.02,1883.645,1885.85,1851.78,485854,-29.625,-157
363,2022:05:10,1883.645,1877.166,1892.576,1866.145,456885,6.479,35
364,2022:05:09,1877.166,1881.47,1909.82,1872.545,540814,-4.304,-23
365,2022:05:06,1881.47,1867.95,1890.01,1861.48,444754,13.52,72
366,2022:05:05,1867.95,1862.956,1878.145,1850.47,362298,4.994,27
367,2022:05:04,1862.956,1896.99,1900.13,1854.48,451116,-34.034,-179
368,2022:05:03,1896.99,1894.456,1919.98,1892.595,473791,2.534,13
369,2022:05:02,1894.456,1885.76,1896.795,1872.215,481872,8.696,46
370,2022:04:29,1885.76,1905.45,1907.086,1881.395,527301,-19.69,-103
371,2022:04:28,1905.45,1898.045,1911.305,1895.79,525801,7.405,39
372,2022:04:27,1898.045,1932.35,1934.545,1891.56,682858,-34.305,-178
373,2022:04:26,1932.35,1951.625,1955.71,1926.636,592528,-19.275,-99
374,2022:04:25,1951.625,1957.546,1957.546,1936.824,497522,-5.921,-30
375,2022:04:22,1957.546,1949.775,1958.405,1939.404,501208,7.771,40
376,2022:04:21,1949.775,1978.69,1982.036,1943.66,506889,-28.915,-146
377,2022:04:20,1978.69,1973.395,1998.46,1972.086,444584,5.295,27
378,2022:04:19,1973.395,1977.835,1980.435,1960.6,389689,-4.44,-22
379,2022:04:18,1977.835,1966.585,1981.566,1962.955,378469,11.25,57
380,2022:04:15,1966.585,1954.275,1978.685,1949.755,502077,12.31,63
381,2022:04:14,1954.275,1947.68,1970.026,1940.035,564221,6.595,34
382,2022:04:13,1947.68,1931.676,1948.22,1927.775,418384,16.004,83
383,2022:04:12,1931.676,1925.88,1937.85,1920.625,456541,5.796,30
384,2022:04:11,1925.88,1923.215,1933.58,1915.08,589475,2.665,14
385,2022:04:08,1923.215,1932.57,1944.636,1917.955,486174,-9.355,-48
386,2022:04:07,1932.57,1925.0,1936.94,1915.57,419187,7.57,39
387,2022:04:06,1925.0,1937.1,1939.62,1918.1,518202,-12.1,-62
388,2022:04:05,1937.1,1932.58,1949.86,1919.27,544834,4.52,23
389,2022:04:04,1932.58,1919.505,1938.62,1916.01,506347,13.075,68
390,2022:04:01,1919.505,1922.8,1929.455,1890.155,654088,-3.295,-17
391,2022:03:31,1922.8,1958.02,1958.47,1917.13,604841,-35.22,-180
392,2022:03:30,1958.02,1957.88,1964.38,1943.195,429097,0.14,1
393,2022:03:29,1957.88,1944.625,1966.206,1937.505,477015,13.255,68
394,2022:03:28,1944.625,1921.04,1948.39,1915.64,334068,23.585,123
395,2022:03:25,1921.04,1935.76,1938.485,1910.73,398972,-14.72,-76
396,2022:03:24,1935.76,1920.575,1941.53,1918.026,414236,15.185,79
397,2022:03:23,1920.575,1942.385,1945.41,1918.01,483917,-21.81,-112
398,2022:03:22,1942.385,1927.385,1949.865,1923.39,533866,15.0,78
399,2022:03:21,1927.385,1917.7,1929.615,1895.065,684951,9.685,51
400,2022:03:18,1917.7,1950.505,1954.725,1907.086,673770,-32.805,-168
401,2022:03:17,1950.505,1988.52,1988.52,1949.744,633804,-38.015,-191
402,2022:03:16,1988.52,1996.255,1999.026,1958.68,795274,-7.735,-39
403,2022:03:15,1996.255,1992.505,2009.225,1970.525,1121,3.75,19
404,2022:03:14,1992.505,2050.05,2059.245,1976.16,1387,-57.545,-281
405,2022:03:11,2050.05,1997.585,2070.63,1981.105,1965,52.465,263
406,2022:03:10,1997.585,1970.84,2002.67,1961.075,1363,26.745,136
407,2022:03:09,1970.84,1936.47,1970.95,1929.715,795158,34.37,177
408,2022:03:08,1936.47,1928.555,1941.295,1922.11,563967,7.915,41
409,2022:03:07,1928.555,1945.675,1948.01,1913.75,811982,-17.12,-88
410,2022:03:04,1945.675,1909.525,1950.306,1901.47,564070,36.15,189
411,2022:03:03,1909.525,1889.324,1927.48,1889.324,752341,20.201,107
412,2022:03:02,1889.324,1904.015,1921.91,1882.995,729861,-14.691,-77
413,2022:03:01,1904.015,1909.075,1974.485,1878.095,1122,-5.06,-27
414,2022:02:28,1909.075,1898.405,1910.5,1889.68,187190,10.67,56
415,2022:02:25,1898.405,1904.035,1914.32,1891.47,451088,-5.63,-30
416,2022:02:24,1904.035,1897.295,1908.325,1887.665,233631,6.74,36
417,2022:02:23,1897.295,1898.205,1902.545,1886.664,268981,-0.91,-5
418,2022:02:22,1898.205,1869.49,1901.16,1867.89,461084,28.715,154
419,2022:02:21,1869.49,1853.655,1872.6,1850.32,202603,15.835,85
420,2022:02:18,1853.655,1871.66,1879.55,1844.61,340069,-18.005,-96
421,2022:02:17,1871.66,1858.98,1874.19,1850.845,349258,12.68,68
422,2022:02:16,1858.98,1826.725,1865.465,1820.99,71512,32.255,177
423,2022:02:15,1826.725,1833.195,1841.965,1821.67,58489,-6.47,-35
424,2022:02:14,1833.195,1826.11,1835.845,1824.76,24373,7.085,39
425,2022:02:11,1826.11,1820.395,1828.805,1815.495,25213,5.715,31
426,2022:02:10,1820.395,1807.97,1823.59,1807.934,33461,12.425,69
427,2022:02:09,1807.97,1804.9,1814.95,1792.23,50914,3.07,17
428,2022:02:08,1804.9,1806.85,1809.03,1788.685,48972,-1.95,-11
429,2022:02:07,1806.85,1801.005,1811.026,1794.534,33066,5.845,32
430,2022:02:04,1801.005,1797.166,1808.79,1795.815,40579,3.839,21
431,2022:02:03,1797.166,1791.655,1799.88,1785.61,36704,5.511,31
432,2022:02:02,1791.655,1796.985,1799.44,1780.33,50841,-5.33,-30
433,2022:02:01,1796.985,1819.38,1822.18,1791.86,56904,-22.395,-123
434,2022:01:31,1819.38,1848.02,1850.115,1814.98,57778,-28.64,-155
435,2022:01:28,1848.02,1843.086,1853.885,1834.955,39850,4.934,27
436,2022:01:27,1843.086,1834.65,1844.376,1829.765,45015,8.436,46
437,2022:01:26,1834.65,1839.475,1843.245,1828.55,40613,-4.825,-26
438,2022:01:25,1839.475,1840.635,1847.946,1836.0,36057,-1.16,-6
439,2022:01:24,1840.635,1813.82,1843.375,1810.345,36697,26.815,148
440,2022:01:21,1813.82,1819.33,1822.796,1805.84,45914,-5.51,-30
441,2022:01:20,1819.33,1817.93,1823.21,1813.205,13765,1.4,8
442,2022:01:19,1817.93,1822.86,1829.21,1814.75,37062,-4.93,-27
443,2022:01:18,1822.86,1826.255,1828.18,1812.425,30167,-3.395,-19
444,2022:01:17,1826.255,1821.63,1828.095,1814.78,33668,4.625,25
445,2022:01:14,1821.63,1801.78,1823.35,1800.195,33631,19.85,110
446,2022:01:13,1801.78,1796.58,1802.37,1790.436,34543,5.2,29
447,2022:01:12,1796.58,1790.85,1798.705,1782.675,44346,5.73,32
448,2022:01:11,1790.85,1810.31,1811.58,1786.42,49457,-19.46,-107
449,2022:01:10,1810.31,1814.5,1829.63,1808.33,38414,-4.19,-23
450,2022:01:07,1814.5,1801.19,1816.81,1798.51,36019,13.31,74
451,2022:01:06,1801.19,1828.775,1831.835,1798.38,36976,-27.585,-151
452,2022:01:05,1828.775,1814.76,1830.385,1814.525,26152,14.015,77
453,2022:01:04,1814.76,1804.12,1817.196,1796.28,24236,10.64,59
454,2022:01:03,1804.12,1806.06,1807.756,1789.494,28310,-1.94,-11
455,2021:12:31,1806.06,1812.075,1820.305,1805.095,22480,-6.015,-33
456,2021:12:30,1812.075,1808.47,1813.515,1803.015,20010,3.605,20
457,2021:12:29,1808.47,1803.59,1810.744,1798.91,22058,4.88,27
458,2021:12:28,1803.59,1788.955,1805.05,1785.95,23212,14.635,82
459,2021:12:27,1788.955,1790.62,1800.51,1784.905,30969,-1.665,-9
460,2021:12:24,1790.62,1798.16,1804.175,1788.385,30905,-7.54,-42
461,2021:12:23,1798.16,1799.226,1814.305,1795.835,34914,-1.066,-6
462,2021:12:22,1799.226,1777.22,1799.686,1775.6,40863,22.006,124
463,2021:12:21,1777.22,1770.526,1780.935,1753.07,55597,6.694,38
464,2021:12:20,1770.526,1786.705,1789.545,1766.585,36281,-16.179,-91
465,2021:12:17,1786.705,1782.87,1791.656,1781.89,27144,3.835,22
466,2021:12:16,1782.87,1775.31,1789.534,1770.215,39262,7.56,43
467,2021:12:15,1775.31,1782.765,1787.67,1773.31,36618,-7.455,-42
468,2021:12:14,1782.765,1784.06,1793.155,1779.715,38865,-1.295,-7
469,2021:12:13,1784.06,1778.59,1787.875,1772.25,34880,5.47,31
470,2021:12:10,1778.59,1783.795,1787.784,1775.765,36714,-5.205,-29
471,2021:12:09,1783.795,1768.245,1786.125,1766.21,68066,15.55,88
472,2021:12:08,1768.245,1781.96,1783.455,1761.94,60683,-13.715,-77
473,2021:12:07,1781.96,1774.68,1794.7,1772.304,77121,7.28,41
474,2021:12:06,1774.68,1784.84,1808.86,1769.975,101246,-10.16,-57
475,2021:12:03,1784.84,1793.035,1799.495,1769.8,63512,-8.195,-46
476,2021:12:02,1793.035,1788.54,1815.57,1780.41,70850,4.495,25
477,2021:12:01,1788.54,1788.575,1795.146,1786.12,17799,-0.035,0
478,2021:11:30,1788.575,1789.076,1796.456,1778.615,60536,-0.501,-3
479,2021:11:29,1789.076,1804.8,1812.43,1782.04,73796,-15.724,-87
480,2021:11:26,1804.8,1845.885,1849.165,1802.31,74035,-41.085,-223
481,2021:11:25,1845.885,1858.845,1865.836,1843.09,66200,-12.96,-70
482,2021:11:24,1858.845,1867.41,1870.945,1855.205,48891,-8.565,-46
483,2021:11:23,1867.41,1850.73,1868.126,1849.675,42701,16.68,90
484,2021:11:22,1850.73,1862.744,1877.14,1849.77,61029,-12.014,-64
485,2021:11:19,1862.744,1864.9,1870.576,1856.375,42532,-2.156,-12
486,2021:11:18,1864.9,1861.95,1868.76,1845.3,51914,2.95,16
487,2021:11:17,1861.95,1849.27,1866.025,1842.95,42780,12.68,69
488,2021:11:16,1849.27,1831.91,1868.626,1822.4,70731,17.36,95
489,2021:11:15,1831.91,1824.22,1832.76,1819.19,45955,7.69,42
490,2021:11:12,1824.22,1818.17,1826.515,1812.495,41143,6.05,33
491,2021:11:11,1818.17,1791.78,1818.36,1785.06,60851,26.39,147
492,2021:11:10,1791.78,1769.69,1798.95,1769.645,49706,22.09,125
493,2021:11:09,1769.69,1788.0,1788.285,1758.89,65614,-18.31,-102
494,2021:11:08,1788.0,1793.235,1796.436,1786.45,40325,-5.235,-29
495,2021:11:05,1793.235,1783.35,1795.84,1779.17,37863,9.885,55
496,2021:11:04,1783.35,1798.815,1801.265,1771.98,66247,-15.465,-86
497,2021:11:03,1798.815,1796.965,1810.506,1792.425,62585,1.85,10
498,2021:11:02,1796.965,1792.815,1799.06,1783.575,47279,4.15,23
499,2021:11:01,1792.815,1807.77,1808.366,1782.465,40667,-14.955,-83
500,2021:10:29,1807.77,1792.525,1810.075,1792.286,42895,15.245,85
501,2021:10:28,1792.525,1782.974,1813.845,1782.88,59565,9.551,54
502,2021:10:27,1782.974,1781.93,1789.465,1776.555,46754,1.044,6
503,2021:10:26,1781.93,1769.55,1788.47,1766.94,43624,12.38,70
504,2021:10:25,1769.55,1764.87,1785.16,1762.955,45535,4.68,27
505,2021:10:22,1764.87,1767.475,1772.105,1760.375,54726,-2.605,-15
506,2021:10:21,1767.475,1795.975,1796.494,1764.86,48304,-28.5,-159
507,2021:10:20,1795.975,1793.05,1800.645,1786.77,37882,2.925,16
508,2021:10:19,1793.05,1760.125,1796.24,1757.89,60380,32.925,187
509,2021:10:18,1760.125,1754.306,1769.42,1750.805,46946,5.819,33
510,2021:10:15,1754.306,1757.17,1761.095,1750.245,31488,-2.864,-16
511,2021:10:14,1757.17,1755.18,1781.405,1753.45,60204,1.99,11
512,2021:10:13,1755.18,1762.825,1766.985,1752.03,41451,-7.645,-43
513,2021:10:12,1762.825,1759.956,1765.06,1745.99,56039,2.869,16
514,2021:10:11,1759.956,1769.47,1770.15,1748.68,46683,-9.514,-54
515,2021:10:08,1769.47,1760.92,1770.58,1747.785,51465,8.55,49
516,2021:10:07,1760.92,1757.04,1764.35,1749.71,57652,3.88,22
517,2021:10:06,1757.04,1726.605,1764.24,1722.29,56714,30.435,176
518,2021:10:05,1726.605,1734.075,1745.53,1721.71,52779,-7.47,-43
519,2021:10:04,1734.075,1750.255,1754.545,1728.19,67847,-16.18,-92
520,2021:10:01,1750.255,1750.465,1760.91,1744.885,46440,-0.21,-1
521,2021:09:30,1750.465,1742.31,1757.65,1740.515,43041,8.155,47
522,2021:09:29,1742.31,1768.13,1776.635,1737.84,70037,-25.82,-146
523,2021:09:28,1768.13,1774.365,1787.32,1764.765,73426,-6.235,-35
524,2021:09:27,1774.365,1764.244,1781.835,1758.0,39462,10.121,57
525,2021:09:24,1764.244,1754.95,1767.206,1742.08,47087,9.294,53
526,2021:09:23,1754.95,1753.5,1767.555,1747.396,50971,1.45,8
527,2021:09:22,1753.5,1793.705,1796.25,1745.355,73489,-40.205,-224
528,2021:09:21,1793.705,1804.63,1806.99,1790.705,45917,-10.925,-61
529,2021:09:20,1804.63,1793.475,1808.66,1780.6,53869,11.155,62
530,2021:09:17,1793.475,1787.55,1798.47,1783.8,34413,5.925,33
531,2021:09:16,1787.55,1794.42,1803.92,1787.33,42398,-6.87,-38
532,2021:09:15,1794.42,1789.245,1801.06,1783.905,47393,5.175,29
533,2021:09:14,1789.245,1794.32,1802.18,1782.47,46648,-5.075,-28
534,2021:09:13,1794.32,1823.34,1827.325,1792.46,46302,-29.02,-159
535,2021:09:10,1823.34,1827.8,1830.305,1821.506,16515,-4.46,-24
536,2021:09:09,1827.8,1809.565,1834.04,1809.05,53334,18.235,101
537,2021:09:08,1809.565,1814.145,1817.185,1804.9,30267,-4.58,-25
538,2021:09:07,1814.145,1813.795,1820.075,1808.735,44047,0.35,2
539,2021:09:06,1813.795,1810.36,1819.245,1801.72,47684,3.435,19
540,2021:09:03,1810.36,1817.425,1823.275,1807.785,34936,-7.065,-39
541,2021:09:02,1817.425,1791.99,1819.22,1784.96,63681,25.435,142
542,2021:09:01,1791.99,1790.57,1798.275,1780.138,52543,1.42,8
543,2021:08:31,1790.57,1803.075,1803.125,1782.534,51083,-12.505,-69
544,2021:08:30,1803.075,1805.445,1809.61,1800.765,40050,-2.37,-13
545,2021:08:27,1805.445,1781.24,1806.445,1776.559,49296,24.205,136
546,2021:08:26,1781.24,1779.936,1788.495,1778.42,46080,1.304,7
547,2021:08:25,1779.936,1787.326,1792.548,1774.215,61607,-7.39,-41
548,2021:08:24,1787.326,1786.07,1793.833,1777.43,56962,1.256,7
549,2021:08:23,1786.07,1787.2,1795.6,1780.67,53037,-1.13,-6
550,2021:08:20,1787.2,1779.9,1789.3,1770.876,44107,7.3,41
551,2021:08:19,1779.9,1752.61,1780.095,1751.745,36758,27.29,156
552,2021:08:18,1752.61,1751.55,1758.2,1741.655,46953,1.06,6
553,2021:08:17,1751.55,1729.125,1754.534,1724.2,59355,22.425,130
554,2021:08:16,1729.125,1729.675,1738.33,1717.785,50907,-0.55,-3
555,2021:08:13,1729.675,1763.085,1764.675,1677.686,114997,-33.41,-189
556,2021:08:12,1763.085,1804.156,1804.965,1758.8,60017,-41.071,-228
557,2021:08:11,1804.156,1811.86,1814.925,1797.9,37061,-7.704,-43
558,2021:08:10,1811.86,1810.45,1831.77,1806.456,45641,1.41,8
559,2021:08:09,1810.45,1813.494,1815.065,1807.175,29274,-3.044,-17
560,2021:08:06,1813.494,1814.18,1819.56,1805.875,39741,-0.686,-4
561,2021:08:05,1814.18,1827.975,1831.41,1810.325,34039,-13.795,-75
562,2021:08:04,1827.975,1806.895,1832.73,1806.895,41190,21.08,117
563,2021:08:03,1806.895,1798.995,1809.86,1792.795,49317,7.9,44
564,2021:08:02,1798.995,1797.575,1805.29,1793.695,38613,1.42,8
565,2021:07:30,1797.575,1801.975,1811.605,1796.445,37417,-4.4,-24
566,2021:07:29,1801.975,1806.66,1810.37,1789.69,35913,-4.685,-26
567,2021:07:28,1806.66,1803.505,1808.116,1792.835,39534,3.155,17
568,2021:07:27,1803.505,1810.345,1813.795,1794.666,41983,-6.84,-38
569,2021:07:26,1810.345,1812.845,1825.006,1805.13,45189,-2.5,-14
570,2021:07:23,1812.845,1812.255,1817.42,1795.12,49952,0.59,3
571,2021:07:22,1812.255,1829.53,1832.066,1809.03,45372,-17.275,-94
572,2021:07:21,1829.53,1827.385,1834.195,1820.375,36617,2.145,12
573,2021:07:20,1827.385,1807.686,1829.88,1804.586,43258,19.699,109
574,2021:07:19,1807.686,1806.145,1817.26,1798.67,48685,1.541,9
575,2021:07:16,1806.145,1808.465,1810.956,1791.645,37374,-2.32,-13
576,2021:07:15,1808.465,1802.495,1812.445,1796.74,38768,5.97,33
577,2021:07:14,1802.495,1803.716,1818.54,1794.215,60545,-1.221,-7
578,2021:07:13,1803.716,1797.21,1809.89,1793.995,47696,6.506,36
579,2021:07:12,1797.21,1791.97,1815.046,1790.15,55843,5.24,29
580,2021:07:09,1791.97,1787.45,1794.745,1784.52,19257,4.52,25
581,2021:07:08,1787.45,1776.655,1795.1,1774.356,53927,10.795,61
582,2021:07:07,1776.655,1770.45,1782.89,1765.74,43395,6.205,35
583,2021:07:06,1770.45,1761.086,1774.45,1753.44,43203,9.364,53
584,2021:07:05,1761.086,1778.26,1779.034,1750.74,50769,-17.174,-97
585,2021:07:02,1778.26,1781.646,1785.83,1770.78,38333,-3.386,-19
586,2021:07:01,1781.646,1774.98,1790.446,1773.795,38444,6.666,38
587,2021:06:30,1774.98,1779.05,1788.04,1772.875,39277,-4.07,-23
588,2021:06:29,1779.05,1778.865,1794.985,1773.33,46336,0.185,1
589,2021:06:28,1778.865,1782.995,1790.2,1772.39,51060,-4.13,-23
590,2021:06:25,1782.995,1764.235,1786.625,1764.235,65230,18.76,106
591,2021:06:24,1764.235,1773.37,1797.316,1761.04,84687,-9.135,-52
592,2021:06:23,1773.37,1812.055,1825.326,1767.295,104751,-38.685,-213
593,2021:06:22,1812.055,1858.82,1863.32,1803.636,70418,-46.765,-252
594,2021:06:21,1858.82,1866.14,1869.205,1851.665,44111,-7.32,-39
595,2021:06:18,1866.14,1877.82,1878.08,1844.63,54411,-11.68,-62
596,2021:06:17,1877.82,1898.445,1903.12,1874.54,48133,-20.625,-109
597,2021:06:16,1898.445,1888.685,1899.99,1869.945,55458,9.76,52
598,2021:06:15,1888.685,1892.94,1899.076,1887.435,36216,-4.255,-22
599,2021:06:14,1892.94,1899.14,1903.93,1883.785,43086,-6.2,-33
600,2021:06:11,1899.14,1891.395,1900.196,1881.606,36588,7.745,41
601,2021:06:10,1891.395,1870.545,1896.24,1856.04,55936,20.85,111
602,2021:06:09,1870.545,1908.35,1909.69,1865.36,63833,-37.805,-198
603,2021:06:08,1908.35,1900.24,1909.14,1894.455,35944,8.11,43
604,2021:06:07,1900.24,1906.676,1916.615,1892.445,44722,-6.436,-34
605,2021:06:04,1906.676,1903.456,1910.655,1902.19,20511,3.22,17
606,2021:06:03,1903.456,1896.672,1906.12,1882.25,48243,6.784,36
607,2021:06:02,1896.672,1896.68,1903.706,1888.315,48615,-0.008,0
608,2021:06:01,1896.68,1899.17,1912.785,1890.74,50768,-2.49,-13
609,2021:05:31,1899.17,1880.68,1900.3,1872.755,50957,18.49,98
610,2021:05:28,1880.68,1881.245,1887.07,1875.2,38364,-0.565,-3
611,2021:05:27,1881.245,1877.04,1889.42,1870.19,47442,4.205,22
612,2021:05:26,1877.04,1869.515,1883.985,1863.955,49061,7.525,40
613,2021:05:25,1869.515,1869.5,1890.145,1852.23,83611,0.015,0
614,2021:05:24,1869.5,1866.955,1875.04,1863.285,42633,2.545,14
615,2021:05:21,1866.955,1843.165,1868.525,1842.02,42685,23.79,129
616,2021:05:20,1843.165,1826.525,1846.296,1819.845,46020,16.64,91
617,2021:05:19,1826.525,1815.55,1828.835,1808.866,58234,10.975,60
618,2021:05:18,1815.55,1837.485,1843.716,1813.41,75255,-21.935,-119
619,2021:05:17,1837.485,1835.69,1841.845,1818.022,91407,1.795,10
620,2021:05:14,1835.69,1831.355,1845.54,1830.068,97770,4.335,24
621,2021:05:13,1831.355,1815.08,1843.4,1812.91,108227,16.275,90
622,2021:05:12,1815.08,1786.935,1818.13,1782.048,67240,28.145,158
623,2021:05:11,1786.935,1778.85,1788.03,1770.444,51855,8.085,45
624,2021:05:10,1778.85,1793.725,1799.16,1770.96,63203,-14.875,-83
625,2021:05:07,1793.725,1771.945,1798.07,1766.29,44144,21.78,123
626,2021:05:06,1771.945,1772.0,1773.745,1764.31,48482,-0.055,0
627,2021:05:05,1772.0,1781.69,1790.03,1756.132,54648,-9.69,-54
628,2021:05:04,1781.69,1776.66,1782.575,1762.763,54666,5.03,28
629,2021:05:03,1776.66,1781.376,1785.656,1773.823,39760,-4.716,-26
630,2021:04:30,1781.376,1777.35,1783.56,1768.85,41651,4.026,23
631,2021:04:29,1777.35,1784.22,1796.046,1770.125,46663,-6.87,-39
632,2021:04:28,1784.22,1793.69,1797.934,1777.473,49256,-9.47,-53
633,2021:04:27,1793.69,1778.82,1797.724,1776.315,44414,14.87,84
634,2021:04:26,1778.82,1771.546,1780.512,1763.72,49129,7.274,41
635,2021:04:23,1771.546,1776.68,1790.104,1766.826,55947,-5.134,-29
636,2021:04:22,1776.68,1763.8,1783.898,1759.915,50014,12.88,73
637,2021:04:21,1763.8,1736.45,1769.662,1734.49,50384,27.35,158
638,2021:04:20,1736.45,1745.45,1749.56,1732.655,46614,-9.0,-52
639,2021:04:19,1745.45,1732.91,1749.0,1723.792,54392,12.54,72
640,2021:04:16,1732.91,1743.775,1745.078,1727.5,46146,-10.865,-62
641,2021:04:15,1743.775,1755.61,1757.435,1731.275,51687,-11.835,-67
642,2021:04:14,1755.61,1737.765,1758.724,1733.26,46363,17.845,103
643,2021:04:13,1737.765,1743.52,1744.46,1730.73,44499,-5.755,-33
644,2021:04:12,1743.52,1728.3,1745.445,1727.305,45726,15.22,88
645,2021:04:09,1728.3,1729.88,1733.65,1721.366,43118,-1.58,-9
646,2021:04:08,1729.88,1707.475,1730.64,1705.867,52929,22.405,131
647,2021:04:07,1707.475,1684.81,1715.284,1677.954,61734,22.665,135
648,2021:04:06,1684.81,1711.976,1714.446,1678.778,65458,-27.166,-159
649,2021:04:05,1711.976,1732.77,1733.371,1705.795,46306,-20.794,-120
650,2021:04:02,1732.77,1726.655,1736.76,1721.695,44533,6.115,35
651,2021:04:01,1726.655,1734.24,1745.532,1721.844,58805,-7.585,-44
652,2021:03:31,1734.24,1727.006,1738.615,1723.894,43193,7.234,42
653,2021:03:30,1727.006,1738.92,1742.602,1724.755,52516,-11.914,-69
654,2021:03:29,1738.92,1745.054,1747.046,1727.345,51497,-6.134,-35
655,2021:03:26,1745.054,1736.434,1746.77,1728.54,64579,8.62,50
656,2021:03:25,1736.434,1745.355,1755.565,1719.25,81141,-8.921,-51
657,2021:03:24,1745.355,1731.69,1751.7,1724.066,62891,13.665,79
658,2021:03:23,1731.69,1731.756,1741.196,1726.205,48361,-0.066,0
659,2021:03:22,1731.756,1726.965,1734.583,1721.718,52935,4.791,28
660,2021:03:19,1726.965,1722.625,1729.386,1699.224,70543,4.34,25
661,2021:03:18,1722.625,1726.745,1739.89,1719.325,58832,-4.12,-24
662,2021:03:17,1726.745,1715.895,1726.845,1708.284,64710,10.85,63
663,2021:03:16,1715.895,1683.494,1720.682,1680.25,72499,32.401,192
664,2021:03:15,1683.494,1703.12,1714.45,1676.866,63396,-19.626,-115
665,2021:03:12,1703.12,1697.635,1707.84,1687.29,90872,5.485,32
666,2021:03:11,1697.635,1710.915,1723.27,1690.525,115520,-13.28,-78
667,2021:03:10,1710.915,1738.348,1741.02,1701.964,80651,-27.433,-158
668,2021:03:09,1738.348,1724.94,1739.19,1707.336,99689,13.408,78
669,2021:03:08,1724.94,1734.375,1759.95,1719.78,87880,-9.435,-54
670,2021:03:05,1734.375,1770.55,1775.904,1717.27,153253,-36.175,-204
671,2021:03:04,1770.55,1805.045,1805.53,1765.546,141770,-34.495,-191
672,2021:03:03,1805.045,1805.88,1813.966,1783.65,84820,-0.835,-5
673,2021:03:02,1805.88,1809.9,1816.1,1795.704,81239,-4.02,-22
674,2021:03:01,1809.9,1784.185,1812.722,1780.78,79193,25.715,144
675,2021:02:26,1784.185,1775.865,1791.696,1760.754,81885,8.32,47
676,2021:02:25,1775.865,1776.305,1789.69,1768.47,72463,-0.44,-2
677,2021:02:24,1776.305,1794.436,1795.158,1769.526,83795,-18.131,-101
678,2021:02:23,1794.436,1818.776,1826.5,1789.576,82041,-24.34,-134
679,2021:02:22,1818.776,1824.4,1827.1,1816.065,24588,-5.624,-31
680,2021:02:19,1824.4,1825.64,1830.816,1810.605,50213,-1.24,-7
681,2021:02:18,1825.64,1843.385,1847.574,1821.18,49614,-17.745,-96
682,2021:02:17,1843.385,1838.77,1855.455,1834.175,59347,4.615,25
683,2021:02:16,1838.77,1830.765,1848.63,1828.93,55744,8.005,44
684,2021:02:15,1830.765,1814.2,1839.23,1807.865,54930,16.565,91
685,2021:02:12,1814.2,1793.995,1815.2,1792.13,65713,20.205,113
686,2021:02:11,1793.995,1834.07,1834.82,1785.02,86653,-40.075,-219
687,2021:02:10,1834.07,1838.03,1844.95,1829.8,57533,-3.96,-22
688,2021:02:09,1838.03,1860.77,1864.11,1829.605,95565,-22.74,-122
689,2021:02:08,1860.77,1847.74,1871.89,1847.74,127047,13.03,71
690,2021:02:05,1847.74,1842.66,1875.736,1839.646,106918,5.08,28
691,2021:02:04,1842.66,1844.44,1864.22,1834.13,94088,-1.78,-10
692,2021:02:03,1844.44,1850.78,1853.22,1831.426,73175,-6.34,-34
